id,exam,year,session,number,dataset_status,question_type,category,subcategory,topic,classification_confidence,classification_status,case_id,case_text,preceding_context_ids,question,choices,correct_answers,accepted_answer_sets,correct_answer_value,special_status,requires_image,excluded,exclusion_reason,needs_review,review_reasons,question_url,question_pages,answer_url,answer_page
115-AM-046,115,2026,AM,46,adopted,一般問題,基礎看護学,体位・移動,ノーリフトケア,,classified_unofficial,,,[],ノーリフトケアに該当するのはどれか。,"[""車椅子の後ろから患者を抱えて座位を整える。"", ""患者を抱きかかえてポータブルトイレに移動する。"", ""スライディングシートを使って患者をベッド上で移動する。"", ""ボディメカニクスを活用してベッド上で患者の上体を起こす。""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[20],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-047,115,2026,AM,47,adopted,一般問題,健康支援と社会保障制度,産業保健,職業性健康障害,,classified_unofficial,,,[],職業に伴う作業や環境と健康障害の組合せで正しいのはどれか。,"[""紫外線の曝露 緑内障\nglaucoma"", ""情報機器作業 眼疲労"", ""工具や機械の振動 手指の熱感"", ""重量物の取り扱い 骨粗鬆症\nosteoporosis""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[21],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-048,115,2026,AM,48,adopted,一般問題,成人看護学,意思決定支援,代理意思決定,,classified_unofficial,,,[],意思決定が困難な成人患者の代理意思決定で適切なのはどれか。,"[""意思決定者を医療者が指名する。"", ""患者の意思を推定して判断する。"", ""意思決定した内容は変更できない。"", ""意思決定者に親しい友人は含まれない。""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[21],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-049,115,2026,AM,49,adopted,一般問題,成人看護学,慢性期看護,アドヒアランス,,classified_unofficial,,,[],慢性疾患がある成人のアドヒアランスを高める要因はどれか。,"[""自覚症状がない。"", ""治療費が高額である。"", ""療養方法が複雑である。"", ""療養方法の利益と害が分かる。""]",[4],[[4]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[21],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-050,115,2026,AM,50,adopted,一般問題,疾病の成り立ちと回復の促進,運動器,廃用症候群,,classified_unofficial,,,[],"廃用症候群の説明で適切なのはどれか。
disuse syndrome","[""がん患者ではみられない。"", ""尿管結石を発症しやすい。"", ""加齢とともに進行は遅くなる。"", ""二次的に高血圧を発症しやすい。""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[21],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-051,115,2026,AM,51,adopted,一般問題,成人看護学,呼吸器,COPD患者の酸素療法,,classified_unofficial,,,[],"細菌性の肺炎と診断された慢性閉塞性肺疾患〈COPD〉患者の酸素療法で正しいの
pneumonia chronic obstructive pulmonary diseases
はどれか。","[""酸素中毒を避けるために高流量にする。"", ""鼻カニューレでの最大投与量は 8 L/分である。"", ""CO2 ナルコーシス予防のために酸素濃度を高くする。"", ""経皮的動脈血酸素飽和度〈SpO2〉が投与量の指標となる。""]",[4],[[4]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[22],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-052,115,2026,AM,52,adopted,一般問題,基礎看護学,診療に伴う援助,MRI検査前の確認,,classified_unofficial,,,[],患者にペースメーカー植込みの有無を事前に確認すべき検査はどれか。,"[""エックス線撮影"", ""磁気共鳴画像〈MRI〉"", ""超音波検査"", ""脳波検査""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[22],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-053,115,2026,AM,53,adopted,一般問題,疾病の成り立ちと回復の促進,体液・電解質,電解質異常の症候,,classified_unofficial,,,[],電解質異常と症候の組合せで正しいのはどれか。,"[""高カリウム血症 心室細動\nventricular fibrillation"", ""低カリウム血症 QT 時間の短縮"", ""高ナトリウム血症 水中毒\nwater intoxication"", ""低ナトリウム血症 口 渇""]",[1],[[1]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[22],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-054,115,2026,AM,54,adopted,一般問題,成人看護学,運動器,腓骨神経麻痺の観察,,classified_unofficial,,,[],腓骨神経麻痺のアセスメントで観察するのはどれか。,"[""膝関節の屈曲"", ""足関節の背屈"", ""膝窩の知覚鈍麻"", ""足底の知覚鈍麻""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[22],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-055,115,2026,AM,55,adopted,一般問題,疾病の成り立ちと回復の促進,運動器,骨折の直達牽引,,classified_unofficial,,,[],骨折時の直達牽引の説明で正しいのはどれか。,"[""開放損傷には適さない。"", ""介達牽引に比べ牽引力が弱い。"", ""骨に鋼線を刺入して牽引する。"", ""弾性包帯を巻き直す必要がある。""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[23],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-056,115,2026,AM,56,adopted,一般問題,老年看護学,家族支援,介護家族の発達課題,,classified_unofficial,,,[],高齢の親の介護が必要となった家族の発達課題で正しいのはどれか。,"[""社会性の縮小"", ""家族役割の維持"", ""家族関係の再構築"", ""子離れ・親離れの確立""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[23],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-057,115,2026,AM,57,adopted,一般問題,健康支援と社会保障制度,介護保険,介護保険制度,,classified_unofficial,,,[],介護保険制度の説明で正しいのはどれか。,"[""措置制度である。"", ""共助を実現する仕組みである。"", ""介護保険料は 65 歳から徴収される。"", ""地域密着型サービスの指定・監督は都道府県が行う。""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[23],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-058,115,2026,AM,58,adopted,一般問題,老年看護学,日常生活援助,片麻痺高齢者の排泄支援,,classified_unofficial,,,[],"A さん（70 歳）は脳梗塞の後遺症で片麻痺があり、要支援 2 と認定された。杖で
cerebral infarction
歩行しており、尿意はある。リハビリテーション病院から介護施設に入所すること
になった。
A さんの排泄に関する支援で適切なのはどれか。","[""一定の時間間隔で排尿誘導を行う。"", ""ベッドサイドにポータブルトイレを設置する。"", ""トイレの場所がわかりやすいように目印をつける。"", ""トイレ移動時は滑り止めのついた靴を履くように指導する。""]",[4],[[4]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[23],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-059,115,2026,AM,59,adopted,一般問題,看護の統合と実践,災害看護,避難高齢者の生活不活発への援助,,classified_unofficial,,,[],"A さん（89 歳、女性）は災害によって自宅が損壊し、避難所で生活を始めた。看
護師が面談を行うと「食欲がない。横になっても眠れず、すぐに目が覚めてしまう」
と話し、元気がない様子である。避難所ではトイレと食事以外はほとんど動かずに
過ごしている。A さんには被災前の通院歴はなく、日常生活動作〈ADL〉は自立し
ている。
看護師の対応で優先度が高いのはどれか。","[""頑張るように言葉をかける。"", ""直ちに入院できる病院を探す。"", ""軽い運動ができるように環境を整える。"", ""睡眠薬の処方について医師と相談する。""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[24],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-060,115,2026,AM,60,adopted,一般問題,小児看護学,成長・発達,乳児の消化器機能,,classified_unofficial,,,[],正期産で出生した健康な乳児で正しいのはどれか。,"[""出生 36 時間後に初めて胎便が排泄される。"", ""学童と比べて胃食道逆流現象が起きやすい。"", ""母乳栄養児では生後 3 か月以降も生理的な黄疸が遷延する。"", ""経腟分娩で出生した児の腸内細菌叢は Döderlein〈デーデルライン〉桿菌が優\n勢である。""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[24],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-061,115,2026,AM,61,adopted,一般問題,小児看護学,成長・発達,基本的生活習慣の獲得,,classified_unofficial,,,[],標準的な幼児の基本的生活習慣についての組合せで正しいのはどれか。,"[""2 歳 1 人で洗顔ができる。"", ""3 歳 排便後の後始末ができる。"", ""4 歳 昼寝を 1 日 2 回する。"", ""5 歳 1 人で衣類を着ることができる。""]",[4],[[4]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[24],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-062,115,2026,AM,62,adopted,一般問題,人体の構造と機能,内分泌,ホルモンの働き,,classified_unofficial,,,[],ホルモンとその働きの組合せで正しいのはどれか。,"[""エストロゲン 骨端軟骨板閉鎖"", ""成長ホルモン 子宮の増大"", ""テストステロン 乳房の発育"", ""プロゲステロン 排 卵""]",[1],[[1]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[25],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-063,115,2026,AM,63,excluded_image,一般問題,小児看護学,検査・処置,乳児の採尿用具,,classified_unofficial,,,[],"生後 6 か月の男児。保護者が児の尿の色が濃いことを心配して来院し、尿検査の
ため採尿することになった。採尿に使用する用具（別冊No. 1）を別に示す。
この男児の採尿に使用する用具として適切なのはどれか。","[""①"", ""②"", ""③"", ""④\n別 冊\nNo. 1""]",[4],[[4]],,,true,true,別冊画像が必要,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[25],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-064,115,2026,AM,64,adopted,一般問題,健康支援と社会保障制度,人口・保健統計,母子保健の死亡率,,classified_unofficial,,,[],日本の人口動態統計における死亡率と計算式の組合せで正しいのはどれか。,"[""周産期死亡率 （ 妊娠満 12 週以後の死産数＋早期新生児死亡数）÷\n出生数× 1,000"", ""新生児死亡率 新生児死亡数÷（出生数＋死産数）× 1,000"", ""乳児死亡率 乳児死亡数÷出生数× 1,000"", ""妊産婦死亡率 妊産婦死亡数÷出生数× 100,000""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[25],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-065,115,2026,AM,65,adopted,一般問題,母性看護学,分娩期,分娩第1期の援助,,classified_unofficial,,,[],"A さん（25 歳、初産婦）は妊娠経過が順調であり、自然分娩を希望している。妊
娠 40 週2 日、陣痛発来し入院した。未破水、陣痛の間欠 6 分、発作 20 秒で産痛を
訴えている。入院してから 4 時間経過しており、現在、子宮口 4 cm 開大してい
る。
A さんへの援助で適切なのはどれか。","[""足浴を勧める。"", ""安静に過ごすよう促す。"", ""飲食は控えるように説明する。"", ""陣痛にあわせて努責を開始させる。""]",[1],[[1]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[26],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-066,115,2026,AM,66,adopted,一般問題,母性看護学,産褥期,母乳栄養の生活指導,,classified_unofficial,,,[],母乳栄養を希望している母親への説明で適切なのはどれか。,"[""「お母さんは飲酒しても大丈夫です」"", ""「赤ちゃんは日焼けした方が良いです」"", ""「お母さんは納豆を多く摂取しましょう」"", ""「お母さんはコーヒーを 1 日 6 杯以上飲んでも大丈夫です」""]",[3],[[3]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[26],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-067,115,2026,AM,67,adopted,一般問題,精神看護学,ストレス・対処,情動焦点型コーピング,,classified_unofficial,,,[],"仕事上のストレスに対して、ラザルスが提唱した情動焦点型のストレスコーピン
Lazarus, R. S.
グはどれか。","[""好きな漫画を読む。"", ""仕事に役立つ本で学習する。"", ""休日も出勤して仕事を終わらせる。"", ""同僚とプレゼンテーションの練習をする。""]",[1],[[1]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[26],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-068,115,2026,AM,68,adopted,一般問題,看護の統合と実践,災害看護,生存者の罪悪感への援助,,classified_unofficial,,,[],"A さんは大地震で被災し、負傷者や亡くなった人を多く目撃した。 1 か月後、
避難所を巡回していた看護師に、自分だけが生き残って申し訳ないと感じていると
話した。
A さんへの声かけで適切なのはどれか。","[""「生き残った A さんは幸せですよ」"", ""「そう感じるのは正常な反応ですよ」"", ""「嫌なことは早く忘れたほうがいいですよ」"", ""「頑張ってこれを乗り越えないといけません」""]",[2],[[2]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[27],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
115-AM-069,115,2026,AM,69,adopted,一般問題,精神看護学,精神療法,集団精神療法の普遍性,,classified_unofficial,,,[],"ヤーロムの集団精神療法の治療的因子のうち、普遍性に関する説明はどれか。
Yalom, I. D.","[""これまで知らなかった情報や助言を得ることができる。"", ""人間の生や死、生きる意味について考えることができる。"", ""他の人の回復と成長が、自分の回復と成長への希望となる。"", ""自分の抱えている問題は、自分だけが抱えている問題ではないと気付く。""]",[4],[[4]],,,false,false,,false,[],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp260424-05a_01.pdf,[27],https://www.mhlw.go.jp/general/sikaku/successlist/2026/siken03_04_05/dl/seitou_kangoshi.pdf,1
